"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014-01","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3899.5","","","","1"
"2014-02","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3899.4","","","","1"
"2014-03","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3918.3","","","","1"
"2014-04","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3892.6","","","","1"
"2014-05","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3869.8","","","","1"
"2014-06","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3888.9","","","","1"
"2014-07","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3890.9","","","","1"
"2014-08","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3872.1","","","","1"
"2014-09","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3887.6","","","","1"
"2014-10","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3906.7","","","","1"
"2014-11","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3890.1","","","","1"
"2014-12","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3898.2","","","","1"
"2015-01","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3903.5","","","","1"
"2015-02","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3870.0","","","","1"
"2015-03","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3859.7","","","","1"
"2015-04","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3861.6","","","","1"
"2015-05","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3872.2","","","","1"
"2015-06","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3877.4","","","","1"
"2015-07","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3867.6","","","","1"
"2015-08","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3868.0","","","","1"
"2015-09","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3867.9","","","","1"
"2015-10","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3842.0","","","","1"
"2015-11","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3879.6","","","","1"
"2015-12","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3877.5","","","","1"
"2016-01","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3855.7","","","","1"
"2016-02","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3896.3","","","","1"
"2016-03","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3856.8","","","","1"
"2016-04","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3832.1","","","","1"
"2016-05","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3841.2","","","","1"
"2016-06","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3801.2","","","","1"
"2016-07","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3808.5","","","","1"
"2016-08","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3831.5","","","","1"
"2016-09","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3836.4","","","","1"
"2016-10","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3845.7","","","","1"
"2016-11","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3814.2","","","","1"
"2016-12","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3810.8","","","","1"
"2017-01","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3830.4","","","","1"
"2017-02","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3818.0","","","","1"
"2017-03","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3833.4","","","","1"
"2017-04","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3847.7","","","","1"
"2017-05","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3863.5","","","","1"
"2017-06","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3873.6","","","","1"
"2017-07","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3890.0","","","","1"
"2017-08","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3891.9","","","","1"
"2017-09","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3884.9","","","","1"
"2017-10","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3921.6","","","","1"
"2017-11","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3943.1","","","","1"
"2017-12","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3941.0","","","","1"
"2018-01","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3942.9","","","","1"
"2018-02","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3931.9","","","","1"
"2018-03","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3949.1","","","","1"
"2018-04","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3926.0","","","","1"
"2018-05","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3902.8","","","","1"
"2018-06","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3946.9","","","","1"
"2018-07","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3918.2","","","","1"
"2018-08","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3895.6","","","","1"
"2018-09","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3932.0","","","","1"
"2018-10","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3926.6","","","","1"
"2018-11","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3952.5","","","","1"
"2018-12","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3964.8","","","","1"
"2019-01","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3942.3","","","","1"
"2019-02","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3951.3","","","","1"
"2019-03","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3951.8","","","","1"
"2019-04","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3984.5","","","","1"
"2019-05","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3984.5","","","","1"
"2019-06","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3956.1","","","","1"
"2019-07","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3960.1","","","","1"
"2019-08","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3966.9","","","","1"
"2019-09","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3964.8","","","","1"
"2019-10","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3930.5","","","","1"
"2019-11","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3913.7","","","","1"
"2019-12","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3925.1","","","","1"
"2020-01","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3974.2","","","","1"
"2020-02","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3979.8","","","","1"
"2020-03","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3932.6","","","","1"
"2020-04","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3312.1","","","","1"
"2020-05","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3476.8","","","","1"
"2020-06","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3635.4","","","","1"
"2020-07","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3706.0","","","","1"
"2020-08","Canada","2016A000011124","Employment","Goods-producing sector","Estimate","Persons","249","thousands","3","v13682074","1.2.2.1","3733.6","","","","1"
